Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-09-06T10:18:39.958,E392 615E, A,E1,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:18:45.581,00BA 24FF, 4,CD,2015-09-06T10:18:39.514,ASL/16/3937*2F
2015-09-09T07:29:04.796,5566 4B4B, E,58,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:29:24.674,5566 4BFF, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:29:52.965,334B 4B52, D,38,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:29:53.968,5566 4B4B, F,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:30:24.414,5566 4B4B, F,3A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:30:25.420,5566 4B4B, F,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:30:26.423,5566 4B4B, F,28,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:30:29.461,5567 FFFE, F,5A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:31:03.042,66CC AAAA, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:31:37.454,334F FF80, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:31:38.457,5566 4B4B, F,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:22.688,557F FFE0, F,1A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:23.693,5566 4B4B, E,79,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:24.697,5160 4B4B, E,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:25.701,5566 4B4B, E,A9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:31.361,5566 4B4B, F,0A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:32.370,5566 4B4B, D,D8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:33.377,5566 4B4B, F,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:34.385,5566 4B4B, E,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:35.392,5566 4B4B, E,A8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:32:36.395,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:16.433,554F FFF8, D,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:19.034,5566 4B4B, E,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:33.763,66CC AAAA, C,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:39.720,66CC AAAA, C,AB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:41.703,66CC AAAA, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:57.621,6000 0000, D,48,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:58.631,5566 4B4B, C,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:33:59.641,5566 4B4B, E,98,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:34:02.659,5566 4B4B, E,DA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:34:48.549,557F FFE0, D,68,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:36:14.553,E000 0000, D,98,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:36:15.502,334B 4B52, C,9D,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:37:30.935,E000 0000, C,AA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:38:34.619,3348 4B57, C,5E,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:38:35.604,334B 4B52, E,79,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:41:45.771,334B 4FFF, E,9A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:43:22.242,334B 4B52, D,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:43:57.296,3FFE 0000, C,8B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:43:58.282,334B 4B52, C,9B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:44:44.625,334B 4B52, C,CB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:07.400,337F FC00, C,CD,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:08.423,334B 4B52, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:09.373,334B 4B52, D,28,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:10.357,334B 4B52, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:17.362,33FF FE00, D,1A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:18.351,334B 4B52, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:19.338,334B 4B52, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:20.325,334B 4B52, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:21.310,334B 4B52, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:22.294,334B 4B52, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:28.208,334B 7FFF, D,1A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:45:29.195,334B 4B52, D,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:34.953,334B 4B52, D,D8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:40.989,5566 4B43, C,7E,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:41.993,5566 4B4B, C,FB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:42.997,5566 4B4B, C,7C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:44.000,5566 4B4B, C,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:45.004,5566 4B4B, C,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:46.010,5566 4B4B, C,BB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:48.028,5566 4B4B, C,CA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:49.038,5566 4B4B, C,7C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:50.048,4462 4B4B, C,5F,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:51.093,5526 4B4B, D,EB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:52.067,5566 4B4B, E,A9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:49:53.073,5566 4B4B, E,A8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:50:55.209,5566 4B4B, E,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:50:56.213,5566 4B4B, C,CB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:17.060,5566 494F, C,AF,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:18.069,5566 4B4B, E,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:19.075,5566 4B4B, E,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:34.476,5566 4B4B, E,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:36.486,5566 4B4B, C,8E,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:51.119,5567 FFFF, D,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:53.129,5566 4B4B, E,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:54.131,5566 4B4B, E,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:51:59.520,557F FFF8, F,4A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:00.530,5566 4B4B, E,B8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:01.540,5566 4B4B, E,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:02.551,5566 4B4B, E,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:03.560,5566 4B09, E,9B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:06.587,5566 4B4B, D,3C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:07.592,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:08.595,5566 4B4B, E,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:18.758,7FFF E000, F,3B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:19.765,5566 4B4B, F,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:20.770,5566 4B4B, F,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:21.772,5566 4B4B, F,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:31.081,57FF FC00, F,5A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:32.090,5566 4B4B, F,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:33.097,5566 4B4B, F,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:33.375,5566 4B4B, F,58,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:34.102,334B 4B52, C,8C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:35.106,5566 4B4B, F,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:44.430,5566 4B4B, F,49,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:45.437,5566 4B4B, F,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:46.442,5566 4B4B, F,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:47.446,5566 4B4B, F,68,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:57.105,5566 4B4B, F,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:58.112,5566 4B4B, F,68,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:52:59.117,5566 4B4B, F,58,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:53:00.121,5566 4B4B, F,68,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:53:01.123,5566 4B4B, F,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:53:34.201,59FF FE00, F,6A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:53:35.206,5566 4B4B, F,2B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:00.381,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:01.389,1566 4B4B, F,2B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:02.397,1166 4B4B, F,1C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:03.402,4160 4B0B, F,1C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:13.542,5566 4B4B, F,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:14.531,334B 4B52, C,EA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:16.507,334B 4B52, D,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:16.870,334B 4B52, D,58,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:17.493,FFFE 0000, F,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:27.462,334B 4B5F, C,EA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:28.471,5566 4B4B, F,08,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:29.481,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:30.490,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:31.501,5566 4B4B, F,18,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:32.511,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:33.522,5566 4B4B, F,2A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:34.531,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:35.541,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:36.552,5566 4B4B, F,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:37.561,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:38.570,5566 4B4B, F,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:54:42.606,5566 4B4B, F,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:55:29.964,5566 4B4B, F,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:55:30.967,5566 4B4B, E,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:56:16.697,5567 FFFC, E,89,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:56:17.700,5566 4B4B, E,48,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:56:39.397,5566 7FFF, E,5A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:35.512,5566 4B4F, E,C9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:36.515,5566 4B4B, F,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:43.474,557F FFC0, F,1B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:44.484,5566 4B4B, C,AD,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:46.506,5566 4B4B, D,D8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:47.516,5566 4B4B, E,D8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:48.527,5566 4B4B, C,7E,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:49.535,5566 4B4B, C,8C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:57:50.539,5566 4B4B, E,7A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:58:40.266,5566 4B4B, C,7D,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:04.623,553F FFC0, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:09.770,3FFF 8000, C,CA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:10.756,334B 4B52, E,4A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:15.858,334B 4B52, E,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:16.862,5566 4B4B, E,89,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:20.684,5566 7FFF, E,D8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:21.671,3343 4B52, C,5E,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:22.657,334B 4B52, D,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:35.330,334B 4B5F, C,DA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:36.340,5566 552D, C,7C,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:57.498,5566 5527, C,9D,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:58.501,5566 4B4B, E,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T07:59:59.876,5566 4FFF, E,6B,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:00:24.711,334B 2D34, C,BB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:00:25.714,0166 0B48, D,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:00:51.117,554F FFF0, E,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:00:53.100,66CC AAAA, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:00:55.333,66CC 8000, C,CA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:01:19.278,557F FFC0, E,79,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:01:34.042,66CC AAAA, C,FA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:01:35.045,5566 4B4B, E,A8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:02:23.512,5567 FFFE, E,8A,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:02:24.515,5566 4B4B, E,D9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:03:07.363,557F FFF8, E,D9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:03:08.366,5566 4B4B, E,89,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:03:47.367,5566 7FFF, E,BA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:03:48.370,5566 4B4B, E,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:03:56.831,553F FFC0, E,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:10.389,334B 4B52, C,AB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:11.433,5566 4B4B, F,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:12.404,5566 4B0B, D,DA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:13.411,5566 4B4B, E,89,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:15.427,5566 4B4B, D,D8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:21.484,5566 4B4B, D,78,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:22.494,5566 4B4B, C,7D,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:23.502,5566 4B4B, C,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:24.507,5566 4B4B, E,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:54.642,5566 4B4B, D,58,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:04:55.646,5566 4B4B, D,B8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:05:34.318,5566 4B4F, D,D9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:05:36.337,5566 4B4B, D,89,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:05:37.343,5566 4B4B, D,C8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:05:56.640,5566 4B4B, D,FA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:05:57.644,5566 4B4B, D,B8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:07.847,5566 4B7F, D,C8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:08.857,5566 4B4B, E,48,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:09.865,5566 4B4B, E,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:10.869,5566 4B4B, E,89,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:19.047,5566 4FFF, E,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:21.068,5566 4B4B, D,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:23.084,5566 4B4B, C,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:06:24.088,5106 434B, D,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:10.262,557F FFE0, D,88,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:11.265,5566 4B4B, D,58,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:18.308,557F FFF0, D,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:20.318,5566 4B4B, D,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:22.337,5566 4B4B, D,38,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:23.346,5566 4B4B, C,CA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:24.351,5566 4B4B, D,F8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:31.287,5566 4B4B, D,F8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:32.296,5566 4B4B, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:35.324,5566 4B4B, E,A8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:36.335,5566 4B4B, D,18,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:37.343,5566 4B4B, E,18,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:07:38.348,5566 4B4B, D,F8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:08:15.344,5566 4B4B, D,F8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:08:17.398,5566 4B4B, D,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:08:18.367,5566 4B4B, D,09,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:08.064,5566 4B4B, C,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:09.066,5566 4B4B, D,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:10.073,5566 4B4B, C,AC,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:11.082,5566 4B4B, C,DB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:12.851,5566 4B4B, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:13.100,5566 4B52, D,39,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:13.857,5566 4B4B, D,E8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:14.110,5566 4B52, E,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:15.121,5566 4B4B, D,38,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:16.129,5566 4B4B, D,D9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:43.262,5566 4B4B, D,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:09:44.239,334B 4B34, C,9D,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:10:02.855,334B 4B3F, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:10:03.857,5566 4B4B, D,E8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:10:32.872,9FFF E000, D,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:10:33.877,5566 4BC0, D,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:10:34.888,5566 4B4B, C,EA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:10:35.896,5566 4B4B, C,E9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:10:55.621,5566 4B4B, D,19,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:11:08.310,334B 4B34, C,BB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:11:11.698,5566 4B52, D,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:11:12.701,5440 434B, C,FA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:11:39.254,557F FF00, C,DB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:11:40.258,4542 4B4B, C,ED,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:11:44.572,557F FF80, C,EB,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:05.634,66CC AAAA, C,CC,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:06.643,5566 4B4B, E,59,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:09.668,5566 4B4B, E,B9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:10.669,5566 4B4B, C,BC,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:13.382,59FF FF00, D,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:14.386,5566 4B4B, C,F9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:20.984,5566 4B4B, C,FA,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:23.003,5566 4B4B, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:24.043,5566 4B4B, D,D9,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:12:50.373,5566 4B4B, D,99,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:13:00.370,557F FF00, D,69,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:13:01.379,5566 4B4B, D,38,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:13:02.390,5566 4B4B, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:13:04.401,5566 4B4B, D,F8,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:13:17.270,557F FF80, D,29,2015-09-08T10:47:28.016,ASL/16/3937*2F

2015-09-09T08:13:18.276,5566 4B4B, D,C8,2015-09-08T10:47:28.016,ASL/16/3937*2F

