Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time
2015-08-21T10:13:10.075,E3B2 6BDE,AE,1B,2015-08-21T10:13:09.516,ASL/16/3937*21
2015-08-23T07:59:59.156,334B 4B52,D3,96,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:00.141,334B 4B52,D4,A0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:01.125,334B 4B52,D3,9B,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:02.108,334B 4B00,D3,8A,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:03.091,334B 8000,D3,8E,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:09.475,334B 7FFF,D3,97,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:10.462,334B 4B52,D3,99,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:11.448,334B 4B52,D3,A0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:12.431,334B 4B52,D5,9D,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:13.414,334B 4B00,D5,97,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:21.485,3FFF FC00,D2,9E,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:22.508,334B 4B52,D2,9E,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:23.457,334B 4B52,D1,9E,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:28.641,334B 3FFF,D5,AC,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:30.616,334B 4B52,C6,CE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:31.603,134B 4B52,C9,E1,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:35.543,334B 4B52,C8,D0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:38.495,334B 4B52,C8,D1,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:39.480,334B 4B52,C9,CB,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:41.449,334B 4B52,C7,D7,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:42.433,334B 4B52,C8,D2,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:43.417,334B 4B52,C7,CF,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:46.149,334F FFFE,CA,DE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:47.152,5566 4B4B,D5,8D,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:49.138,5566 4BFF,D1,9D,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:00:52.107,334B 4B52,CB,C6,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:05.071,334B 4B52,D0,A0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:06.058,334B 4B52,CF,A2,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:07.041,3348 4B52,CC,BE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:33.527,3FFF F000,CE,AF,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:34.513,334B 4B52,D1,A1,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:35.496,334B 4B52,D2,95,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:55.484,3FFF E000,D0,97,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:01:56.469,334B 4B52,D3,A2,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:02:08.894,334B 4B52,D1,99,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:02:09.899,5566 4B4B,CF,A5,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:03:59.203,5566 4B4B,D7,8F,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:02.231,5566 4B4B,C7,DD,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:07.401,5566 4B4B,E7,89,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:08.405,5566 4B4B,D1,8C,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:36.676,5566 4B4B,F0,A3,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:37.663,334B 4B52,CF,A3,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:38.647,334B 4B52,CF,93,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:47.500,E000 0000,CF,91,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:48.489,334B 4B52,CB,B8,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:49.476,334B 4B52,CC,C1,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:50.463,334A 4B52,C8,DA,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:51.452,334B 4B52,CD,AE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:53.434,334B 4B52,CD,B8,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:54.424,334B 4B52,C9,AE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:55.415,334B 4B52,CE,C0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:56.406,334B 4B52,CC,BE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:57.396,334B 4B52,CD,AB,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:58.385,334B 4B52,CA,C7,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:04:59.374,334B 4B52,CC,B1,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:01.352,334B 4B52,CE,BD,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:02.341,334B 4B52,CD,AE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:03.331,334B 4B52,CD,AA,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:04.321,334B 4B52,CD,B1,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:05.311,334B 4B52,CD,B2,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:07.328,334B 4B52,CB,AE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:09.273,334B 4B52,CE,A8,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:11.252,334B 4B52,CC,B7,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:12.242,334B 4B52,CC,BF,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:13.232,334B 4B52,CC,B6,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:17.187,334B 4B52,CC,AC,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:18.175,334B 4B52,CD,AC,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:05:19.164,334B 4B52,CD,BF,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:06:11.268,334B 4B52,CC,AE,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:11.429,E000 0000,CA,AC,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:12.440,5566 4B4B,E8,A0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:13.448,5566 4B4B,E7,95,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:14.455,5566 4B4B,D8,8D,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:15.459,5566 4B4B,DC,92,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:20.531,5566 4B4B,D6,91,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:21.541,5566 4B4B,DE,8B,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:22.551,5566 4B4B,DC,8C,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:23.561,5566 4B4B,DD,8C,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:24.571,5566 4B4B,DF,8F,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:25.581,5566 4B4B,E3,94,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:26.591,5566 4B4B,E8,A2,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:27.601,5566 4B4B,E7,AA,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:28.611,5566 4B4B,E7,8F,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:29.621,5566 4B4B,E6,A2,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:30.632,5566 4B4B,E6,9E,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:31.642,5566 4B4B,E6,8E,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:32.652,5566 4B4B,E5,9F,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:33.662,5566 4B4B,DC,8F,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:34.672,5566 4B4B,E2,91,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:35.683,5566 4B4B,DB,90,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:36.691,5566 4B4B,E6,8E,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:37.699,5566 4B4B,CE,9B,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:38.709,5566 4B4B,D5,95,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:39.719,5566 4B4B,DE,88,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:40.729,5566 4B4B,DF,86,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:41.737,5566 4B4B,E2,91,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:42.741,5566 4B4B,E6,97,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:51.905,5566 4B4B,EE,8B,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:52.912,5566 4B4B,EE,A2,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:53.916,5566 4B4B,EE,8D,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:08:54.919,5566 4B4B,EF,99,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:04.187,5567 FFFC,F2,C0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:05.195,5566 4B4B,E0,8C,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:06.203,5566 4B4B,D0,98,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:07.211,5566 4B4B,DD,92,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:08.222,5566 4B4B,DA,8D,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:09.233,5566 4B4B,E9,97,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:10.241,5566 4B4B,F1,90,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:11.248,5566 4B4B,EB,8A,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:09:12.251,4566 4B4B,EA,B0,2015-08-21T10:13:09.516,ASL/16/3937*21

2015-08-23T08:58:26.579,E3B2 69FE,AE,1B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:11:09.324,20FA 24FF,4C,DF,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:11:10.313,4B52 4B2D,DF,9A,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:12:23.181,4B52 4B2D,E0,97,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:12:24.168,4B52 4B2D,DD,90,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:12:38.622,4B52 4B2F,CF,A1,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:12:39.610,4B52 4B2D,DB,92,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:36:24.235,4B52 4FFF,CF,B3,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:36:26.230,4B52 4B33,DA,8F,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:46:04.789,4B52 4B33,DE,8A,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:47:43.207,334B 4B52,C6,DE,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T09:57:16.951,230A 0250,C3,EC,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T10:21:30.561,234B 4B52,C8,E9,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T10:28:26.431,66CC AAAA,C7,CB,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T10:28:30.404,66CC AAAA,C9,C2,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:16:48.978,66CC AAAA,CD,91,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:17:11.151,66CC AAAA,C7,D6,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:18:02.584,66CC AAAA,C8,B9,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:18:06.560,66CC AAAA,C7,CE,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:18:08.548,66CC AAAA,CF,A5,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:18:10.536,66CC AAAA,D2,9D,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:18:12.520,66CC AAAA,CD,B3,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:20:17.336,66CC AAAA,D6,8C,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:21:00.946,66CC AA8A,C6,F5,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:21:02.932,66CC AAAA,D3,96,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:25:56.949,66CC AAAA,DA,93,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:26:55.277,66CC AAAA,CB,B4,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:30:27.016,66CC AAAA,CA,C1,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:30:29.003,66CC AAAA,C9,C8,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:38:48.969,66CC AAAA,D4,8C,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:38:50.956,66CC AAAA,CC,B6,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:39:14.074,66CC AAAA,DB,90,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:39:18.049,66CC AAAA,C9,C2,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:39:20.037,66CC AAAA,DB,8F,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:39:22.025,66CC AAAA,D6,95,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:39:24.009,66CC AAAA,D9,9C,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:43:40.241,66CC AAA8,E4,9E,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:43:58.811,66CC AAAA,DB,97,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:45:08.173,66CC AAAA,DC,8C,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:45:14.686,66CC AAAA,CD,C8,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T11:45:16.669,66CC AAAA,CF,9E,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:04:21.313,6400 0000,CB,A2,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:06:37.950,66CC AAAA,CD,B6,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:06:39.933,66CC AAAA,DA,90,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:08:10.332,66C0 0000,D1,90,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:11:20.574,66C0 0000,CE,B1,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:11:22.562,66CC AAAA,C8,DD,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:11:24.549,66CC AAAA,CA,C0,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:11:26.536,66CC AAAA,D3,9B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:11:28.519,66CC AAAA,D1,AC,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:12:08.523,6000 0000,D2,99,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:17:05.712,66CC AA2A,C8,DF,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:17:07.700,66CC AAA8,C8,DD,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:17:09.687,66CC AAAA,CF,99,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:17:19.624,66CC AAAA,CC,C0,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:17:21.607,66CC AAAA,CF,9B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:17:30.396,66CC AA00,D2,94,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:19:58.354,234B 4A52,C6,E4,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T12:26:10.288,66CC AAAA,DC,93,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-23T15:42:12.455,64CC AAAA,C8,E6,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:28:02.471,2280 0000,C4,B7,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:28:04.460,52D5 AAAA,DA,94,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:28:06.448,52D5 AAAA,DA,92,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:47:17.254,52D5 AAAA,D9,95,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:47:58.729,66CC D2AD,C7,EE,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:51:36.101,334B 4B52,C8,D7,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:52:54.834,516D 1A90,C3,FF,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:53:01.386,1343 0000,C6,DC,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T05:53:11.865,2300 0000,C8,C4,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T06:19:41.246,3A00 0000,C6,A8,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T06:20:09.536,5566 494B,C6,DA,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T06:20:10.543,5566 4B4B,CB,B0,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T06:20:11.547,5566 4B4B,CA,B9,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T06:21:34.566,5566 4B4F,CD,C4,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T06:22:49.052,4566 4B4B,C4,EB,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T07:18:42.448,5166 434A,C9,EF,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T07:20:34.302,664C D28D,C8,DF,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T07:37:47.410,66CC D2AD,CA,B1,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T07:38:00.458,3348 0010,CE,AB,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T07:50:17.290,3300 2104,CF,A7,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T07:51:18.528,E000 0000,D3,87,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:15:29.371,0343 0C34,CE,D6,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:23:05.648,7800 0000,C6,BC,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:23:07.636,66CC AAAA,CC,BE,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:26:15.105,66CC AAAA,C7,C9,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:26:17.093,66C8 AAAA,C6,DB,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:26:21.065,66CC AAAA,C9,C2,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:27:31.093,66CC A000,D2,8D,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:27:33.082,66CC AAAA,C8,CE,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:27:35.065,66CC AAAA,DC,8F,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:29:22.478,66CC A800,D0,98,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:30:10.997,66CC AAAA,D4,91,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:30:12.981,66CC AAAA,D8,96,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:32:35.172,66CC AAAA,D4,8D,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:33:08.567,66CC AAAA,D2,A0,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:33:10.555,66CC AAAA,D4,8E,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:33:12.543,66CC AAAA,CD,9B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:33:14.562,66CC AAAA,D6,8B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:33:36.431,66CC 0000,D8,8F,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:33:38.418,66CC AAAA,DA,9A,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:33:40.402,66CC AAAA,D9,95,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:35:21.339,66CC AAA0,D6,8C,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:35:24.681,6680 0000,C4,BB,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:35:30.638,66CC AAAA,CC,A8,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:35:32.622,66CC AAAA,C5,DD,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:38:06.145,66CC AAAA,D4,92,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:38:08.132,66CC AAAA,CB,AA,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:39:50.107,66CC AAAA,C9,BC,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:39:52.092,66CC AAAA,D0,99,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:39:54.078,66CC AAAA,D0,91,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:39:56.065,66CC AAAA,DC,90,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:39:58.052,66CC AAAA,C8,D6,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:40:00.034,66CC AAAA,D3,92,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:41:16.417,6400 0000,E1,91,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:41:18.404,66CC AAAA,D4,96,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:41:20.387,66CC AAAA,D7,9C,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:42:54.008,6000 0000,D2,9A,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:44:02.265,334B 4B52,C6,D9,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:44:04.253,66CC AAAA,CF,95,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:44:06.237,66CC AAAA,C9,B6,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:44:48.851,66CC AA80,CF,9B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:45:15.513,6000 0000,D4,89,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:45:16.501,4B52 4B2D,C8,C1,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:45:17.488,4B52 4B2D,CE,A7,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:45:43.477,4B53 FFFF,CD,BA,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:47:48.143,66CC AAAA,D9,8B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:47:50.128,66CC AAAA,D4,91,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:47:58.075,66CC AAAA,C7,DA,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:49:30.774,66CC AAAA,D2,94,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:49:32.758,66CC AAAA,D4,95,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:51:55.228,66CC 0000,DB,96,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:52:46.294,4B5F FFFC,C8,D7,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:52:47.282,4B52 4B2D,D1,90,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:55:31.647,4B52 4B2D,C9,BD,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:55:32.636,4B52 4B2D,D0,9B,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:57:42.837,4B52 4B2D,CE,AD,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T09:57:44.821,66CC AAAA,D7,93,2015-08-23T08:58:26.015,ASL/16/3937*2D

2015-08-24T10:01:08.257,66CC AA00,D3,92,2015-08-23T08:58:26.015,ASL/16/3937*2D

