Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-11-17T12:36:59.233,E3B2 7BFF, E,E1,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-17T12:37:02.701,30FA 24FF, 4,CD,2015-11-17T12:36:58.551,ASL/16/3937*2E
2015-11-25T12:03:10.704,2DB4 AAB3, 0,B9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:12.289,2A52 4B66, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:12.739,2DB4 AAB3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:13.793,2A52 4B66, F,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:14.346,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:14.773,2DB4 AAB3, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:15.782,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:16.440,2DBF FF00, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:16.808,2DB4 AAB3, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:18.533,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:18.843,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:20.626,2A52 4B66, 0,19,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:20.877,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:22.719,2A52 4B66, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:22.912,2DB4 AAB3, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:24.812,2A52 4B66, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:24.946,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:26.905,2A52 4B66, F,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:26.981,2DB4 AAB3, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:28.998,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:31.051,2DB4 AAB3, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:31.551,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:33.085,2D99 B4B3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:33.185,2A52 4B66, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:33.541,2DB4 AAB3, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:35.120,2D99 BFFF, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:35.278,2A52 4B66, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:37.155,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:37.371,2A52 4B66, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:39.189,2DB4 AAB3, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:39.464,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:41.224,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:41.558,2A52 4B66, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:43.203,2DB4 AAB3, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:43.651,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:45.195,2DB4 AAB3, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:45.293,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:45.744,2A52 4B66, F,B9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:47.188,2DB4 AAB3, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:47.328,2D99 B4B3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:47.838,2A52 4B66, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:49.180,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:49.362,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:49.931,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:51.174,2DB4 AAB3, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:51.397,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:52.024,2A52 4B66, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:53.169,2DB4 AAB3, 0,A9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:53.431,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:54.117,2A52 4B66, F,B9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:55.164,2DB4 AAB3, 0,49,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:55.466,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:56.210,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:57.158,2DB4 AAB3, F,59,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:57.499,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:58.303,2A52 4B66, F,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:59.152,2DB4 AAB3, F,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:03:59.534,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:00.396,2A52 4B66, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:01.145,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:01.568,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:02.486,2A52 4B66, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:03.138,2DB4 AAB3, 0,29,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:03.603,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:04.579,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:05.130,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:05.638,2D99 B4B3, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:06.672,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:07.123,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:07.673,2D99 B4B3, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:08.764,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:09.115,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:09.708,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:10.857,2A52 4B66, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:11.107,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:11.743,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:12.949,2A52 4B66, F,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:13.099,2DB4 AAB3, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:13.774,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:15.042,2A52 4B66, F,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:15.801,2DB4 AAB3, F,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:17.135,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:17.825,2DB4 AAB3, D,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:19.228,2A52 4B66, 0,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:19.856,2DB4 AAB3, F,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:21.319,2A52 4B66, 0,18,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:21.884,2DB4 AAB3, F,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:23.410,2A52 4B66, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:23.909,2DB4 AAB3, F,19,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:25.367,2A52 4B66, F,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:25.498,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:25.942,2DB4 AAB3, F,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:27.357,2A52 4B66, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:27.586,2D99 7FFF, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:27.977,2DB4 AAB3, E,A9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:29.369,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:29.678,5266 53FF, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:30.012,2DB4 AAB3, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:31.771,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:32.047,2DB4 AAB3, 0,18,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:33.864,2A52 4B66, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:34.083,2DB4 AAB3, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:35.954,2A52 4B66, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:36.118,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:38.048,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:38.189,2DB4 AAB3, 0,49,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:40.141,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:42.224,2DB4 AAB3, 0,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:44.207,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:44.327,2D99 B4B3, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:46.196,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:46.293,3FFF F800, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:46.420,2A52 4B66, 0,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:48.328,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:48.514,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:50.363,2DB4 AAB3, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:50.607,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:52.397,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:52.700,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:54.432,2DB4 AAB3, 0,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:54.793,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:56.467,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:56.886,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:58.502,2DB4 AAB3, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:04:58.979,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:00.537,2DB4 AAB3, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:01.072,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:02.018,2DB4 AAB3, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:02.570,2D99 B4B3, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:03.165,2A52 4B66, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:04.007,2DB4 AAB3, 0,79,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:04.603,DFFF E000, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:05.259,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:06.638,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:07.352,2A52 4B66, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:08.673,2DB4 AAB3, 0,78,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:09.445,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:10.708,2DB4 AAB3, 0,59,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:11.538,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:12.743,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:13.631,2A52 4B66, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:14.778,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:15.725,2A52 4B66, 0,98,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:16.673,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:16.757,5266 524B, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:17.818,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:18.710,2DB4 AAB3, 0,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:18.844,5266 5FFF, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:19.911,2A52 4B66, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:20.739,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:20.871,2D99 FFFF, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:22.004,2A52 4B66, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:22.893,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:24.097,2A52 4B66, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:26.190,2DB4 AAB3, 0,59,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:28.284,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:29.471,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:30.377,5266 524B, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:31.511,2DB4 AAB3, 0,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:32.470,5266 524B, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:33.551,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:34.563,5266 524B, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:35.034,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:35.588,2D99 B4B3, 0,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:36.657,5266 5FFF, 0,88,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:37.024,2DB4 AAB3, 0,59,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:38.750,2FFF FC00, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:40.843,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:42.936,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:45.029,2DB4 AAB3, 0,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:47.122,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:48.784,2DB4 AAB3, 0,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:49.216,5266 524B, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:50.827,2DB4 AAB3, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:51.309,5266 524B, 0,F8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:52.020,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:52.384,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:52.867,4B52 4BFF, 1,A9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:53.402,5266 524B, 1,08,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:54.010,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:54.905,2DBF FFE0, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:55.495,5266 5FFF, 1,09,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:57.588,2DB4 AAB3, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:05:59.681,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:01.774,2DB4 AAB3, 0,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:03.867,2DB4 AAB3, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:03.993,2DB4 AAB3, 0,68,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:05.960,2A52 4B66, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:06.019,2DB4 AAB3, F,F9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:07.936,2A52 4B66, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:08.051,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:09.925,2A52 4B66, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:10.086,2FFF FC00, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:10.147,2A52 4B66, F,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:12.121,2DB4 AAB3, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:12.240,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:14.155,2DB4 AAB3, 0,18,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:14.333,2A52 4B66, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:16.190,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:16.426,2A52 4B66, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:18.224,2DB4 AAB3, 0,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:18.519,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:20.259,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:20.612,2A52 4B66, F,E8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:22.293,2DB4 AAB3, 0,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:22.705,2A52 4B66, F,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:24.328,2DB4 AAB3, 0,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:24.600,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:24.799,2D99 B4B3, 0,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:26.363,2DB4 AAB3, 0,49,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:26.589,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:26.892,2DBF FF80, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:28.398,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:28.985,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:30.433,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:31.078,2A52 4B66, F,C9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:32.468,2DB4 AAB3, 0,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:33.171,2A52 4B66, F,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:34.504,2DB4 AAB3, 0,39,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:34.802,2A52 4B66, F,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:35.264,5266 524B, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:36.539,2DB4 AAB3, 0,39,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:37.086,2A52 4B66, F,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:37.357,2D99 B4B3, 0,B8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:38.574,2DB4 AAB3, 0,28,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:39.079,2A52 4B66, F,69,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:39.450,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:40.605,2DB4 AAB3, 0,18,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:41.071,2A52 4B66, E,A9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:41.544,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:42.631,2DB4 AAB3, 0,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:43.063,2A52 4B66, E,48,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:43.636,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:44.655,2DB4 AAB3, 0,38,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:45.054,2A52 4B66, D,A8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:45.729,2D99 B4B3, 0,C8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:47.046,2DB4 AAB3, 0,49,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:47.819,2D99 B4B3, 0,D9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:48.696,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:49.038,2A7F FFF0, D,E9,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:49.906,2D99 B4B3, 0,D8,2015-11-23T14:01:28.517,ASL/16/3937*2C

2015-11-25T12:06:51.997,2DB4 AAB3, 0,58,2015-11-23T14:01:28.517,ASL/16/3937*2C

