Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-10-07T09:14:37.978,E392 69DE, A,E1,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T09:14:39.928,00F8 64FF, 4,CD,2015-10-07T09:14:37.514,ASL/16/3937*2C
2015-10-13T11:49:07.506,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:08.492,4B52 4B2D, D,0A,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:20.534,4B52 7FFF, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:21.523,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:22.544,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:34.489,4B52 7FFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:35.476,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:48.378,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:49:50.352,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:02.458,4B52 4FFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:03.446,4B52 4B2D, C,AA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:16.412,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:17.399,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:30.430,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:31.418,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:44.765,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:50:59.227,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:00.215,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:01.201,4B52 4B2D, D,09,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:13.626,4B52 4FFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:14.614,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:15.600,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:28.090,4B52 7FFF, C,FB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:29.079,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:30.064,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:42.746,4B5F FFFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:43.734,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:44.720,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:57.465,4B53 FFFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:58.454,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:51:59.439,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:11.993,4B53 FFFF, C,CA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:12.981,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:26.712,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:28.686,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:41.594,4B3F FFF0, C,CB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:42.546,4B52 4B2D, D,0B,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:43.532,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:56.721,4B5F FFFE, C,EC,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:57.709,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:52:58.695,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:11.884,4B53 FFFF, C,EC,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:12.872,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:13.858,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:26.921,4B53 FFFF, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:27.909,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:28.895,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:41.640,4B5F FFFF, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:42.629,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:43.614,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:56.105,4B52 5FFF, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:57.093,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:53:58.079,4B52 4B2D, D,09,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:10.316,4B53 FFFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:11.304,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:12.290,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:24.082,4B52 7FFF, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:25.070,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:26.055,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:37.783,4B52 7FFF, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:38.772,4B52 4B2D, C,BA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:39.757,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:51.674,4B52 4FFF, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:52.662,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:54:53.648,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:05.691,4B53 FFFF, C,DB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:06.679,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:07.664,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:19.770,4B52 7FFF, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:20.758,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:34.775,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:35.761,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:47.676,4B52 4FFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:48.664,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:55:49.650,4B52 4B2D, C,CA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:01.376,4B52 4FFF, C,EC,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:03.350,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:16.126,4B52 7FFF, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:29.027,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:30.015,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:31.001,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:43.169,4B52 7FFF, C,DB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:44.157,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:57.627,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:58.615,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:56:59.601,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:12.274,4B53 FFFF, C,CA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:13.262,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:14.248,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:27.175,4B53 FFFF, C,EC,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:28.163,4B52 4B2D, C,C9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:41.884,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:42.872,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:43.858,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:56.783,4B3F FFF8, C,CA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:57.771,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:57:58.757,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:11.619,4B3F FFF0, D,0C,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:13.593,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:26.456,4B53 FFFF, D,0C,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:27.444,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:28.429,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:36.573,4B53 FFFF, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:40.975,334B 4B52, C,CA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:41.964,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:42.949,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:55.306,4B52 7FFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:58:57.281,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:09.576,4B52 7FFF, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:10.564,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:11.550,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:23.971,4B52 7FFF, C,DB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:25.945,4B52 4B2D, C,DB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:38.431,4B52 5FFF, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:39.419,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:40.405,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T11:59:54.674,4B52 7FFF, D,0A,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:07.097,4B53 FFFE, C,CC,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:08.085,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:09.071,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:21.750,4B5F FFFF, C,CB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:22.738,4B52 4B2D, C,BB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:36.466,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:37.454,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:51.245,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:52.233,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:00:53.219,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:06.124,4B52 7FFF, C,CB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:07.076,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:08.062,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:20.994,4B5F FFFE, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:21.982,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:22.968,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:36.091,4B7F FFFE, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:37.079,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:38.064,4B52 4B2D, D,0A,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:51.379,4B53 FFFF, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:01:53.352,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:06.857,4B3F FFFC, C,CA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:07.845,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:08.831,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:22.337,4B3F FFFC, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:23.324,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:24.310,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:53.736,4BFF FFC0, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:54.724,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:02:55.710,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:09.278,4B3F FFC0, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:10.266,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:11.252,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:24.756,4B53 FFFE, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:25.744,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:26.730,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:39.855,4B53 FFFF, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:40.843,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:41.829,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:54.446,4B52 7FFF, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:03:56.419,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:08.718,4B53 FFFF, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:09.706,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:10.692,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:22.611,4B52 7FFF, D,2B,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:23.599,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:24.585,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:36.250,4B52 4BFF, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:37.274,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:49.317,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:50.305,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:04:51.291,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:02.257,4B52 7FFF, C,DB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:03.245,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:04.231,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:15.704,4B52 4BC0, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:16.692,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:28.009,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:29.984,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:40.060,4B52 4B2F, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:43.018,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:52.807,4FFF F800, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:53.795,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:54.781,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:05:55.766,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:05.933,9FFF E000, C,EB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:06.921,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:07.907,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:18.360,4B52 4B3F, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:19.349,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:20.335,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:30.851,4B52 4B3F, C,FB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:31.839,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:32.825,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:43.151,4B52 4B2F, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:44.139,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:45.126,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:55.641,4B52 4B3F, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:56.629,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:06:57.616,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:08.258,4B52 4B2F, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:09.246,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:10.232,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:20.811,4B52 4B2F, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:22.786,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:23.771,4B52 4BC0, C,FB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:33.746,7FFF F800, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:35.721,4B52 4B2D, C,DA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:45.793,4B52 4B3F, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:46.781,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:47.768,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:48.752,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:58.789,9FFF E000, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:07:59.778,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:00.764,4B52 4B2D, D,0A,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:10.963,4B52 4B2F, D,0B,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:11.951,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:12.938,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:22.629,4B52 4B2F, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:23.618,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:24.604,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:34.868,4B52 4B2D, D,0A,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:35.857,4B52 4B2D, C,D9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:36.843,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:37.827,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:47.490,7FFF FC00, C,FC,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:48.479,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:49.465,4B52 4B2D, D,09,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:08:50.449,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:00.050,7FFF F800, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:11.406,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:12.394,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:13.380,4B52 4B2D, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:23.141,4B52 4B2F, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:24.130,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:25.116,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:35.067,4B52 4B2F, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:37.042,4B52 4B2D, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:47.055,4B52 4B2F, C,FA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:48.043,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:49.029,4B52 4B2D, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:50.013,4B52 4BC0, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:09:59.740,7FFF F000, C,E9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:10:00.728,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:10:01.714,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:10:11.790,4B52 4B2F, C,EA,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:10:12.778,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:10:13.764,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:10:24.346,4B52 4B2D, C,FB,2015-10-12T10:19:21.414,ASL/16/3937*29

2015-10-13T12:10:25.335,4B52 4B2D, C,F9,2015-10-12T10:19:21.414,ASL/16/3937*29

