Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-10-28T11:40:30.780,E3B2 71DE, E,E1,2015-10-28T11:40:30.097,ASL/16/3937*20

2015-10-30T09:31:26.273,E3B2 6BFF, E,E1,2015-10-30T09:31:25.589,ASL/16/3937*2B
2015-11-08T10:26:35.196,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:36.185,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:37.173,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:38.162,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:39.150,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:40.139,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:40.564,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:41.127,5566 4B2A, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:41.550,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:42.116,5567 FFFE, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:43.104,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:44.093,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:45.081,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:46.070,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:47.058,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:48.046,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:49.035,66AD B4CC, E,99,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:50.023,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:51.012,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:52.000,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:52.988,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:53.977,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:54.965,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:55.954,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:56.942,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:57.931,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:58.919,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:26:59.908,66AD B4CC, E,99,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:00.064,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:00.896,5566 4B2A, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:01.050,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:01.885,5567 FFFC, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:02.873,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:03.862,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:04.850,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:05.839,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:06.828,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:07.816,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:08.805,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:09.793,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:10.782,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:11.771,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:12.759,66AD B4CC, E,99,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:13.747,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:14.460,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:14.736,5567 FFFF, D,0A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:15.725,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:16.713,66AD B4CC, E,99,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:17.702,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:18.690,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:19.115,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:19.679,5566 4B2A, E,59,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:20.101,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:20.667,5567 FFFE, E,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:21.656,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:22.644,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:23.633,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:24.621,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:25.610,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:26.598,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:27.587,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:28.575,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:29.563,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:31.540,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:32.529,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:33.553,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:34.506,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:35.495,66AD B4CC, E,AA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:36.483,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:37.472,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:38.460,66AD B4CC, E,AA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:39.449,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:40.437,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:41.426,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:42.414,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:43.403,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:44.391,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:45.380,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:46.368,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:47.357,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:48.345,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:49.334,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:50.323,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:51.311,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:52.300,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:53.288,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:54.277,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:55.265,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:56.254,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:57.242,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:58.110,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:58.231,5566 4B2A, E,2A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:59.096,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:27:59.219,553F FFE0, E,59,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:00.208,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:01.196,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:02.184,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:03.173,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:04.162,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:05.150,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:06.139,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:07.127,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:08.116,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:09.104,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:10.128,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:11.081,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:12.069,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:13.058,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:14.046,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:15.035,66AD B4CC, E,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:16.023,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:17.012,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:18.000,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:18.825,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:18.989,5566 4B2A, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:19.810,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:20.966,554F FFF8, E,5A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:21.954,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:22.943,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:23.931,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:24.920,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:25.908,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:26.896,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:27.885,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:28.873,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:29.862,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:30.850,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:31.839,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:32.827,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:33.816,66AD B4CC, E,F9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:34.011,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:34.804,557F FFFE, C,FA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:35.793,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:36.781,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:37.769,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:38.758,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:39.746,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:40.308,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:40.734,5566 4B2A, E,29,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:41.294,66AD B4CC, E,99,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:41.723,557F FFC0, E,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:42.711,66AD B4CC, E,AA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:43.699,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:44.688,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:45.676,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:46.665,66AD B4CC, E,AA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:47.653,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:48.641,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:49.630,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:50.618,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:51.607,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:52.595,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:53.584,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:54.572,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:55.561,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:56.549,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:57.538,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:58.526,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:28:59.515,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:00.503,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:01.492,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:02.480,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:03.204,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:03.469,5566 4B2A, E,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:04.189,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:04.457,553F FFE0, E,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:05.446,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:06.434,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:07.423,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:08.411,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:09.400,66AD B4CC, E,AA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:10.388,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:11.377,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:12.365,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:13.354,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:14.343,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:15.331,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:16.320,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:17.308,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:18.297,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:19.286,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:20.274,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:21.263,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:22.251,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:23.240,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:24.228,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:25.217,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:26.205,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:26.611,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:27.194,5566 4B2A, E,49,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:27.596,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:28.183,557F FFC0, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:29.171,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:30.160,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:31.148,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:32.137,66AD B4CC, E,AA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:33.126,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:34.114,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:35.103,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:36.092,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:37.080,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:38.069,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:39.058,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:40.046,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:41.035,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:42.023,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:43.012,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:44.000,66AD B4CC, E,A8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:44.989,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:45.978,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:46.966,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:47.955,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:48.944,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:49.932,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:50.598,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:50.921,5566 4B2A, E,29,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:51.584,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:51.909,553F FFC0, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:52.898,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:53.887,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:54.875,66AD B4CC, E,D9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:55.864,66AD B4CC, E,BA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:56.853,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:57.841,66AD B4CC, E,CA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:58.830,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:29:59.818,66AD B4CC, E,C9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:00.807,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:01.796,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:02.784,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:03.773,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:04.761,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:05.750,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:06.738,66AD B4CC, E,98,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:07.727,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:08.716,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:09.704,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:10.693,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:11.682,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:12.670,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:13.659,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:14.683,66AD B4CC, E,DA,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:14.967,66AD B4CC, E,A9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:15.636,5566 4B2A, E,3A,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:15.952,66AD B4CC, E,B8,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:16.625,553F FFC0, E,39,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:17.613,66AD B4CC, E,B9,2015-11-07T11:19:05.016,ASL/16/3937*2B

2015-11-08T10:30:18.602,66AD B4CC, E,C8,2015-11-07T11:19:05.016,ASL/16/3937*2B

